Date,Open,High,Low,Close,Adj Close,Volume
2014-07-22,599.7,608.89,599.2576,603.57,30.1785,1881665
2014-07-23,602.05,607.05,601.35,605.19,30.2595,1106136
2014-07-24,605.53,608.91,601.0,603.01,30.1505,1355974
2014-07-25,599.25,601.0,595.75,598.08,29.904,1361911
2014-07-28,597.75,601.098,592.59,599.02,29.951,1358071
2014-07-29,597.7,598.49,592.17,593.95,29.6975,1366729
2014-07-30,595.81,598.45,592.7,595.44,29.772,1215576
2014-07-31,588.96,591.9899,577.68,579.55,28.9775,2310471
2014-08-01,578.555,583.43,570.3,573.6,28.68,2213790
2014-08-04,576.51,583.82,572.26,582.27,29.1135,1524818
2014-08-05,579.38,580.2,570.31,573.14,28.657,1651342
2014-08-06,569.5,578.644,567.45,574.49,28.7245,1322878
2014-08-07,576.05,578.31,569.43,571.81,28.5905,1163027
2014-08-08,572.02,579.5639,569.02,577.94,28.897,1495022
2014-08-11,579.0,579.69,575.298,577.25,28.8625,1203357
2014-08-12,575.0,575.9,569.91,572.12,28.606,1394561
2014-08-13,576.45,586.125,575.2,584.56,29.228,1903282
2014-08-14,586.69,587.8,580.92,584.65,29.2325,1272879
2014-08-15,587.5,589.47,580.76,583.71,29.1855,1725358
2014-08-18,587.1,595.05,586.55,592.7,29.635,1470756
2014-08-19,595.59,597.81,594.44,597.11,29.8555,1045258
2014-08-20,596.95,596.99,593.001,595.41,29.7705,968617
2014-08-21,594.9,595.25,591.101,592.42,29.621,1133593
2014-08-22,593.27,594.99,589.8,592.54,29.627,877464
2014-08-25,594.77,595.58,589.26,590.57,29.5285,1298049
2014-08-26,592.0,592.05,587.45,588.12,29.406,1471953
2014-08-27,587.81,589.37,580.9,583.0,29.15,1368766
2014-08-28,580.02,584.71,577.88,580.32,29.016,1405950
2014-08-29,582.35,582.8999,578.24,582.36,29.118,1206884
2014-09-02,582.95,589.3,582.4,588.63,29.4315,1585277
2014-09-03,591.73,594.49,586.5,589.52,29.476,1579779
2014-09-04,592.13,598.0,590.6,593.14,29.657,1634585
2014-09-05,595.13,598.5,593.55,597.78,29.889,1799855
2014-09-08,599.14,603.52,598.0231,601.63,30.0815,1601244
2014-09-09,600.27,600.6,590.48,591.97,29.5985,1574573
2014-09-10,591.74,593.72,587.14,593.42,29.671,1160291
2014-09-11,590.0,591.945,586.04,591.11,29.5555,1501451
2014-09-12,590.39,591.48,583.28,584.9,29.245,1852271
2014-09-15,582.24,583.92,577.01,581.64,29.082,1550110
2014-09-16,580.95,590.15,580.95,588.78,29.439,1581589
2014-09-17,589.51,596.07,587.12,593.29,29.6645,1720921
2014-09-18,595.05,597.56,593.02,597.27,29.8635,1494467
2014-09-19,599.49,605.4,597.76,605.4,30.27,4194630
2014-09-22,602.5,603.8,593.12,597.27,29.8635,1785101
2014-09-23,595.0,596.65,590.24,591.18,29.559,1405078
2014-09-24,591.57,600.11,590.3,598.42,29.921,1760953
2014-09-25,596.99,598.07,584.74,585.25,29.2625,1676485
2014-09-26,585.93,589.5739,585.0,587.9,29.395,1289090
2014-09-29,581.83,589.31,581.57,587.81,29.3905,1144982
2014-09-30,587.49,591.0,584.5,588.41,29.4205,1571688
2014-10-01,586.8,588.72,578.02,579.63,28.9815,1449686
2014-10-02,578.0,583.24,574.05,580.88,29.044,1536935
2014-10-03,584.1,588.29,583.5,586.25,29.3125,1214593
2014-10-06,589.95,592.4,585.4,587.78,29.389,1286130
2014-10-07,584.9,585.85,574.1,574.1,28.705,1546228
2014-10-08,574.79,584.69,567.64,583.74,29.187,2210360
2014-10-09,581.61,582.53,569.03,570.81,28.5405,2413438
2014-10-10,567.47,575.23,555.01,555.19,27.7595,2979673
2014-10-13,555.13,560.875,544.43,544.75,27.2375,2756508
2014-10-14,550.14,558.63,544.5,548.69,27.4345,2610033
2014-10-15,542.08,543.915,528.422,540.73,27.0365,3836222
2014-10-16,527.0,540.99,524.95,536.92,26.846,3805046
2014-10-17,540.45,543.45,518.41,522.97,26.1485,5998740
2014-10-20,520.45,533.16,519.14,532.38,26.619,2749830
2014-10-21,537.27,538.77,530.2,538.03,26.9015,2460140
2014-10-22,541.05,550.76,540.23,542.69,27.1345,2974550
2014-10-23,548.28,557.4,545.5,553.65,27.6825,2153678
2014-10-24,554.98,555.0,545.16,548.9,27.445,2175767
2014-10-27,547.76,554.0,547.2,549.88,27.494,1598409
2014-10-28,551.71,559.2,550.43,558.94,27.947,1739666
2014-10-29,560.85,564.97,555.98,558.45,27.9225,2053355
2014-10-30,558.25,562.5,552.13,560.27,28.0135,1612469
2014-10-31,568.3,568.73,564.81,567.87,28.3935,2341539
2014-11-03,563.53,567.15,561.63,563.77,28.1885,1544338
2014-11-04,561.16,564.79,558.3,564.19,28.2095,1386509
2014-11-05,566.79,566.9,554.15,555.95,27.7975,1645264
2014-11-06,555.5,556.799,550.58,551.69,27.5845,1650721
2014-11-07,555.6,555.6,549.35,551.82,27.591,1589131
2014-11-10,552.4,560.63,551.62,558.23,27.9115,1304481
2014-11-11,558.52,562.5,556.2419,561.29,28.0645,1100179
2014-11-12,561.15,561.25,555.5,558.25,27.9125,1094114
2014-11-13,560.81,560.8199,554.09,556.44,27.822,1510989
2014-11-14,558.0,558.0,552.51,555.19,27.7595,1425060
2014-11-17,555.19,555.19,544.44,546.64,27.332,1680621
2014-11-18,547.93,552.79,543.8,544.51,27.2255,1822166
2014-11-19,544.75,548.22,539.19,547.2,27.36,1517286
2014-11-20,542.09,545.38,541.5,543.76,27.188,1750758
2014-11-21,551.04,551.04,545.0,545.89,27.2945,2505988
2014-11-24,546.57,551.19,544.15,547.48,27.374,1653773
2014-11-25,547.21,552.5,546.91,549.23,27.4615,1903589
2014-11-26,549.23,549.88,545.23,547.73,27.3865,1480294
2014-11-28,547.0,549.6,544.4801,549.08,27.454,1210061
2014-12-01,545.09,548.79,538.62,539.65,26.9825,1994399
2014-12-02,539.45,541.85,534.657,538.59,26.9295,2073974
2014-12-03,537.5,541.405,535.21,536.97,26.8485,1623977
2014-12-04,537.64,542.69,534.89,542.58,27.129,1633688
2014-12-05,536.7,538.2,527.26,528.08,26.404,3070118
2014-12-08,529.22,533.815,527.0,530.73,26.5365,3231818
2014-12-09,525.875,536.65,523.41,536.11,26.8055,2168813
2014-12-10,535.9,539.36,527.49,528.04,26.402,2316204
2014-12-11,530.01,537.04,529.16,532.11,26.6055,2073290
2014-12-12,527.44,532.24,521.46,521.51,26.0755,2371543
2014-12-15,523.76,525.37,515.397,515.84,25.792,2621977
2014-12-16,513.6,515.58,497.19,498.16,24.908,4349882
2014-12-17,499.86,509.07,499.11,506.45,25.3225,3638349
2014-12-18,515.99,516.25,506.56,514.62,25.731,3871385
2014-12-19,516.99,520.81,508.86,520.04,26.002,4872059
2014-12-22,520.61,532.97,520.59,532.3,26.615,3319461
2014-12-23,534.51,542.3,533.72,538.77,26.9385,2877222
2014-12-24,538.82,540.29,535.1,536.93,26.8465,737848
2014-12-26,536.93,543.25,535.49,541.52,27.076,1113464
2014-12-29,540.5,543.93,537.16,537.31,26.8655,2218632
2014-12-30,534.96,537.84,533.61,535.28,26.764,1048631
2014-12-31,537.74,538.4,530.2,530.66,26.533,1236445
2015-01-02,532.6,535.8,527.88,529.55,26.4775,1327870
2015-01-05,527.15,527.9899,517.75,519.46,25.973,2059119
2015-01-06,520.5,521.21,505.55,506.64,25.332,2731813
2015-01-07,510.95,511.49,503.65,505.15,25.2575,2345875
2015-01-08,501.51,507.5,495.02,506.91,25.3455,3662224
2015-01-09,508.18,508.6,498.65,500.72,25.036,2100024
2015-01-12,499.24,500.28,490.91,497.06,24.853,2856938
2015-01-13,502.57,508.6,497.26,501.8,25.09,3050295
2015-01-14,500.42,508.26,498.16,505.93,25.2965,2639959
2015-01-15,508.89,509.75,502.01,504.01,25.2005,2556682
2015-01-16,503.15,510.85,503.09,510.455,25.5228,2482858
2015-01-20,512.77,515.61,509.37,509.94,25.497,2343612
2015-01-21,510.84,521.851,509.59,520.39,26.0195,2317789
2015-01-22,523.0,538.84,521.91,537.3,26.865,2803401
2015-01-23,538.03,545.41,535.7508,541.95,27.0975,2298290
2015-01-26,541.5,541.5,532.07,536.72,26.836,1546563
2015-01-27,531.4,532.78,520.8612,521.19,26.0595,1957440
2015-01-28,525.0,525.69,512.35,512.43,25.6215,1791077
2015-01-29,512.9,515.19,503.48,513.23,25.6615,3950857
2015-01-30,519.0,543.1,518.18,537.55,26.8775,6055445
2015-02-02,534.32,536.5,521.72,532.2,26.61,3768861
2015-02-03,529.94,537.45,526.81,533.3,26.665,2353096
2015-02-04,533.14,536.746,525.03,526.1,26.305,1694832
2015-02-05,527.93,530.69,525.64,529.83,26.4915,1658751
2015-02-06,531.01,540.215,528.65,533.875,26.6938,2146922
2015-02-09,531.06,533.88,527.55,529.28,26.464,1515687
2015-02-10,532.15,541.0,529.1725,540.16,27.008,2371468
2015-02-11,539.73,541.95,536.0,538.0,26.9,1909592
2015-02-12,539.66,548.34,537.0,546.01,27.3005,2429520
2015-02-13,547.51,552.54,546.6,551.16,27.558,2369115
2015-02-17,551.16,553.0,543.26,545.01,27.2505,1958679
2015-02-18,543.82,547.55,539.55,542.65,27.1325,1558153
2015-02-19,542.47,546.86,540.75,546.45,27.3225,1541669
2015-02-20,547.58,547.58,538.1,541.8,27.09,1911732
2015-02-23,539.0,539.3,532.0,535.0,26.75,1645276
2015-02-24,531.55,539.4,531.0,538.65,26.9325,1421373
2015-02-25,538.44,549.57,538.01,547.33,27.3665,2041827
2015-02-26,545.74,560.1299,545.09,559.29,27.9645,2701584
2015-02-27,558.15,569.42,557.03,562.63,28.1315,3416445
2015-03-02,567.0,575.99,563.15,575.02,28.751,2520304
2015-03-03,576.35,580.85,570.5,578.795,28.9398,2526280
2015-03-04,576.97,581.63,572.52,578.33,28.9165,1898150
2015-03-05,579.62,583.2,578.23,581.435,29.0718,1795889
2015-03-06,582.0,582.78,572.06,572.9,28.645,1879619
2015-03-09,570.92,575.45,569.05,574.1,28.705,1174244
2015-03-10,568.475,569.762,559.82,559.85,27.9925,2004024
2015-03-11,559.8,564.18,555.41,555.69,27.7845,2026158
2015-03-12,558.48,561.84,555.53,561.17,28.0585,1780057
2015-03-13,559.23,564.36,550.33,553.0,27.65,1771354
2015-03-16,556.93,563.75,551.32,561.64,28.082,1842754
2015-03-17,558.29,560.64,554.41,557.61,27.8805,1444560
2015-03-18,557.73,566.51,553.5,566.16,28.308,1766221
2015-03-19,564.52,566.96,562.12,563.67,28.1835,1232969
2015-03-20,566.71,567.1,564.48,564.95,28.2475,2216038
2015-03-23,566.0,569.6399,563.06,565.37,28.2685,1511686
2015-03-24,568.54,581.88,568.09,577.54,28.877,3957844
2015-03-25,577.57,580.07,567.0,567.0,28.35,2653451
2015-03-26,564.65,567.19,558.31,563.64,28.182,2492141
2015-03-27,561.83,564.066,556.93,557.55,27.8775,1727629
2015-03-30,560.25,562.16,556.79,561.135,28.0568,1239350
2015-03-31,557.94,562.45,554.67,554.7,27.735,1746622
2015-04-01,554.83,558.5,546.03,549.49,27.4745,1945090
2015-04-02,547.41,548.0,540.44,541.31,27.0655,2388019
2015-04-06,538.84,545.54,535.7,543.95,27.1975,1685894
2015-04-07,544.99,550.16,543.585,544.86,27.243,1365916
2015-04-08,546.0,551.5,546.0,548.84,27.442,1419316
2015-04-09,549.21,549.37,541.951,548.02,27.401,1618299
2015-04-10,549.57,549.85,544.98,548.54,27.427,1305219
2015-04-13,547.05,553.27,546.3,548.64,27.432,1466277
2015-04-14,546.57,546.57,535.74,539.78,26.989,2360329
2015-04-15,537.96,543.19,532.37,541.04,27.052,2348087
2015-04-16,538.35,545.229,538.1,543.52,27.176,1586088
2015-04-17,537.31,539.8,529.0,532.74,26.637,2461698
2015-04-20,533.75,545.8,533.35,544.53,27.2265,1926064
2015-04-21,546.31,547.7745,542.21,542.925,27.1463,1456387
2015-04-22,543.06,551.0,541.32,549.18,27.459,1590320
2015-04-23,550.41,561.17,550.08,557.46,27.873,3909155
2015-04-24,580.05,584.7,568.35,573.66,28.683,4608403
2015-04-27,572.77,575.52,562.3,566.12,28.306,2403105
2015-04-28,564.32,567.83,560.96,564.37,28.2185,1859787
2015-04-29,560.51,565.84,559.0,561.39,28.0695,1681064
2015-04-30,558.56,561.11,546.72,548.77,27.4385,2362024
2015-05-01,550.51,551.22,543.85,551.16,27.558,1828566
2015-05-04,550.99,556.69,547.39,552.84,27.642,1762952
2015-05-05,550.16,552.61,542.37,543.045,27.1523,1426417
2015-05-06,542.64,543.93,532.235,535.08,26.754,1951728
2015-05-07,535.9,545.2,533.45,542.04,27.102,1592220
2015-05-08,548.87,552.8,548.03,548.95,27.4475,1411264
2015-05-11,548.49,553.3699,545.6,545.78,27.289,1092923
2015-05-12,542.81,542.961,535.0,538.73,26.9365,1764123
2015-05-13,540.47,543.84,538.98,539.49,26.9745,1211920
2015-05-14,543.97,549.69,542.5,549.2,27.46,1586833
2015-05-15,550.39,550.6,542.5,546.49,27.3245,1671977
2015-05-18,543.82,548.34,542.25,546.67,27.3335,1335256
2015-05-19,548.0,553.4,547.12,549.28,27.464,2356274
2015-05-20,550.92,556.065,545.1,552.51,27.6255,1541962
2015-05-21,550.2,557.61,549.301,556.81,27.8405,1708512
2015-05-22,554.46,558.24,553.62,554.52,27.726,1213288
2015-05-26,552.58,553.3305,542.97,547.19,27.3595,1873709
2015-05-27,548.68,555.29,546.5813,554.25,27.7125,1742237
2015-05-28,553.79,555.76,550.8,554.18,27.709,1177318
2015-05-29,553.2,553.94,545.04,545.32,27.266,2172282
2015-06-01,548.73,550.57,543.58,549.21,27.4605,1660500
2015-06-02,547.43,558.79,546.55,553.95,27.6975,1592828
2015-06-03,555.1,557.99,552.15,555.29,27.7645,1335479
2015-06-04,552.18,555.96,549.12,551.69,27.5845,1343317
2015-06-05,552.0,553.33,547.384,549.53,27.4765,1219841
2015-06-08,549.61,549.87,542.95,543.48,27.174,1366816
2015-06-09,543.42,544.84,538.8506,542.16,27.108,1500846
2015-06-10,545.7,554.78,545.11,552.6,27.63,1515805
2015-06-11,554.49,554.83,549.17,550.04,27.502,1293560
2015-06-12,547.15,548.85,545.63,547.47,27.3735,1273383
2015-06-15,542.73,544.05,539.21,543.0,27.15,1357481
2015-06-16,544.48,546.69,541.5724,544.87,27.2435,1626349
2015-06-17,545.42,548.36,541.81,546.6,27.33,1222049
2015-06-18,548.0,557.25,548.0,556.18,27.809,2059603
2015-06-19,556.52,557.91,552.258,557.52,27.876,2964489
2015-06-22,559.41,565.61,558.91,559.68,27.984,1737569
2015-06-23,559.79,564.9,557.15,563.39,28.1695,1569808
2015-06-24,562.48,562.64,556.81,558.57,27.9285,1446156
2015-06-25,560.3,563.14,557.455,557.95,27.8975,1335270
2015-06-26,559.71,560.0,551.85,553.06,27.653,2183753
2015-06-29,546.75,550.9,540.24,541.25,27.0625,1887816
2015-06-30,545.09,545.9,539.54,540.04,27.002,1725464
2015-07-01,543.66,545.81,539.76,543.3,27.165,1537973
2015-07-02,544.74,548.0,543.57,547.34,27.367,1406213
2015-07-06,542.25,548.58,542.095,545.62,27.281,1280687
2015-07-07,547.43,551.0,539.85,550.03,27.5015,1679759
2015-07-08,545.6,548.28,541.2,541.7,27.085,1383065
2015-07-09,548.65,548.88,544.62,544.65,27.2325,1488324
2015-07-10,553.71,559.29,552.0,556.11,27.8055,2171750
2015-07-13,559.51,572.85,558.7,571.73,28.5865,2089641
2015-07-14,574.5,589.7087,574.17,584.18,29.209,3741583
2015-07-15,583.74,588.69,580.21,583.96,29.198,2073330
2015-07-16,589.5,604.5,587.92,601.78,30.089,5632054
2015-07-17,680.0,703.0,678.0,699.62,34.981,12858136
2015-07-20,688.98,697.8,681.77,692.84,34.642,5121752
2015-07-21,684.88,705.6,684.15,695.35,34.7675,3780230
2015-07-22,694.02,713.33,691.62,695.1,34.755,4154987
2015-07-23,691.85,696.07,671.59,674.73,33.7365,3811598
2015-07-24,676.77,677.79,653.18,654.77,32.7385,4131137
2015-07-27,651.57,667.07,651.55,658.27,32.9135,2919110
2015-07-28,661.76,664.1,653.41,659.66,32.983,1718193
2015-07-29,662.26,663.33,652.84,661.43,33.0715,1837805
2015-07-30,657.44,668.05,651.69,664.56,33.228,1980345
2015-07-31,664.7,664.9999,657.2,657.5,32.875,1746094
2015-08-03,657.66,666.67,657.66,664.72,33.236,1567407
2015-08-04,664.34,668.0,660.51,661.28,33.064,1309410
2015-08-05,665.75,679.91,665.5827,673.29,33.6645,1822387
2015-08-06,673.99,674.75,660.73,670.15,33.5075,2032984
2015-08-07,667.78,668.795,658.87,664.39,33.2195,1377152
2015-08-10,667.09,671.62,660.23,663.14,33.157,1722915
2015-08-11,699.58,704.0,684.32,690.3,34.515,5494011
2015-08-12,694.49,696.0,680.51,691.47,34.5735,2932328
2015-08-13,689.2,694.03,682.18,686.51,34.3255,1817697
2015-08-14,684.04,692.26,682.9,689.37,34.4685,1380055
2015-08-17,688.04,694.74,683.06,694.11,34.7055,1233951
2015-08-18,691.07,695.7568,685.32,688.73,34.4365,1385544
2015-08-19,690.11,700.2,686.8,694.04,34.702,2509697
2015-08-20,689.1,696.16,675.2801,679.48,33.974,2889877
2015-08-21,671.04,672.89,643.104,644.03,32.2015,4593970
2015-08-24,600.6,644.33,593.09,618.11,30.9055,6489430
2015-08-25,646.4675,647.0,611.67,612.47,30.6235,3571469
2015-08-26,643.1,662.48,630.37,659.74,32.987,4386985
2015-08-27,671.99,673.9799,651.1,667.96,33.398,2948736
2015-08-28,665.76,667.0,653.75,659.69,32.9845,1941833
2015-08-31,654.34,664.41,646.35,647.82,32.391,1946844
2015-09-01,633.81,644.44,625.06,629.56,31.478,2572884
2015-09-02,638.0,645.057,630.64,644.91,32.2455,1881489
2015-09-03,647.93,651.25,633.8073,637.05,31.8525,1728562
2015-09-04,629.7,634.5,626.5,628.96,31.448,2024990
2015-09-08,641.0,645.04,632.9,643.88,32.194,1954648
2015-09-09,651.88,657.36,640.9,643.41,32.1705,2048908
2015-09-10,643.9,654.9,641.7,651.08,32.554,1392481
2015-09-11,650.21,655.31,647.41,655.3,32.765,1744615
2015-09-14,655.63,655.92,649.501,652.47,32.6235,1497627
2015-09-15,656.71,668.85,653.34,665.07,33.2535,1777320
2015-09-16,665.55,668.0699,662.2,665.52,33.276,1312598
2015-09-17,667.49,681.99,665.0,671.67,33.5835,2387605
2015-09-18,665.06,669.84,660.03,660.92,33.046,3627210
2015-09-21,665.51,669.0,658.0,666.98,33.349,1954667
2015-09-22,657.47,658.82,645.03,653.2,32.66,2718081
2015-09-23,652.9,660.28,650.7301,653.29,32.6645,1457995
2015-09-24,648.97,656.7699,642.165,654.91,32.7455,1934639
2015-09-25,658.58,658.58,639.655,640.15,32.0075,2423992
2015-09-28,639.05,642.85,617.84,624.25,31.2125,2382300
2015-09-29,625.5,634.68,618.03,622.61,31.1305,2106466
2015-09-30,631.83,639.31,629.15,638.37,31.9185,2647655
2015-10-01,637.94,643.84,631.115,642.0,32.1,2125315
2015-10-02,638.01,658.2555,633.5,656.99,32.8495,2439435
2015-10-05,661.6,673.0275,655.87,671.68,33.584,1898012
2015-10-06,669.35,678.8,663.0823,671.64,33.582,2157409
2015-10-07,677.4,678.74,658.11,670.0,33.5,2217672
2015-10-08,669.45,671.89,654.49,667.0,33.35,1965397
2015-10-09,667.49,674.085,662.36,671.24,33.562,1606178
2015-10-12,669.19,677.98,667.24,676.43,33.8215,1334225
2015-10-13,674.26,688.46,673.108,683.17,34.1585,2122338
2015-10-14,683.73,690.04,678.9,680.41,34.0205,1564582
2015-10-15,685.25,694.16,684.39,693.02,34.651,2357829
2015-10-16,695.4,696.22,689.1,695.32,34.766,1815759
2015-10-19,694.0,700.2397,692.21,699.95,34.9975,1508585
2015-10-20,697.89,698.0,673.68,680.0,34.0,2621719
2015-10-21,683.21,684.9,670.7,671.8,33.59,1608436
2015-10-22,675.44,688.0499,671.7,681.14,34.057,4431595
2015-10-23,750.06,752.5,717.94,719.33,35.9665,6336319
2015-10-26,720.02,734.95,720.02,731.12,36.556,2438847
2015-10-27,726.57,735.9642,724.135,732.82,36.641,1938916
2015-10-28,733.0,737.37,727.27,736.92,36.846,1980154
2015-10-29,736.63,746.79,735.16,744.85,37.2425,1825957
2015-10-30,745.56,746.31,736.53,737.39,36.8695,1999161
2015-11-02,737.88,748.18,731.45,747.74,37.387,1995708
2015-11-03,745.43,751.698,741.16,748.82,37.441,1815300
2015-11-04,749.9,759.9,749.2,755.31,37.7655,2091999
2015-11-05,758.81,766.35,757.47,760.67,38.0335,2274314
2015-11-06,759.39,763.022,755.03,761.6,38.08,1677199
2015-11-09,758.52,763.3,749.11,754.77,37.7385,1776861
2015-11-10,753.48,760.6,748.41,758.26,37.913,1489929
2015-11-11,762.38,769.08,759.75,765.25,38.2625,2095922
2015-11-12,760.18,765.799,755.86,756.53,37.8265,1772555
2015-11-13,754.04,755.33,739.47,740.07,37.0035,2409363
2015-11-16,740.21,751.71,734.33,750.42,37.521,2535198
2015-11-17,752.47,754.95,744.05,745.98,37.299,1943156
2015-11-18,749.57,761.1,747.39,760.01,38.0005,1813336
2015-11-19,759.78,763.23,757.23,759.94,37.997,1403913
2015-11-20,769.3,779.318,764.1,777.0,38.85,2773944
2015-11-23,777.47,782.9,773.51,776.7,38.835,1732400
2015-11-24,772.96,775.99,758.11,769.63,38.4815,2394010
2015-11-25,771.69,773.0,766.53,769.26,38.463,1180643
2015-11-27,769.16,774.0,767.0001,771.97,38.5985,722320
2015-11-30,771.87,775.03,761.12,762.85,38.1425,1679349
2015-12-01,766.94,785.0,765.95,783.79,39.1895,2019864
2015-12-02,785.25,793.0475,776.43,777.85,38.8925,2343841
2015-12-03,780.56,784.48,762.45,768.2,38.41,2097494
2015-12-04,769.71,782.42,765.51,779.21,38.9605,2489998
2015-12-07,780.06,781.0,766.72,772.99,38.6495,1831287
2015-12-08,764.5,778.65,762.52,775.14,38.757,1554121
2015-12-09,771.1,776.0926,752.0066,762.55,38.1275,2327471
2015-12-10,763.59,766.0655,755.0,760.04,38.002,1622940
2015-12-11,749.0,757.44,748.65,750.42,37.521,2159164
2015-12-14,751.26,764.15,736.26,762.54,38.127,2708520
2015-12-15,767.79,774.75,758.0,760.09,38.0045,2469319
2015-12-16,766.57,781.5,757.045,776.59,38.8295,2656010
2015-12-17,781.16,781.59,769.3,769.83,38.4915,1825538
2015-12-18,767.23,774.14,756.59,756.85,37.8425,3389702
2015-12-21,763.05,766.35,754.15,760.8,38.04,1742368
2015-12-22,764.27,770.34,761.2,767.13,38.3565,1816935
2015-12-23,770.69,771.9,757.65,768.51,38.4255,1529742
2015-12-24,768.52,769.2,764.39,765.84,38.292,521141
2015-12-28,770.0,782.815,767.73,782.24,39.112,1557755
2015-12-29,786.99,798.69,786.202,793.96,39.698,1921480
2015-12-30,793.96,796.455,787.2,790.3,39.515,1428280
2015-12-31,787.82,788.33,777.32,778.01,38.9005,1637561
